,Margóliusz Móse,2890,Tata,Tivadar utca 21,+36-82-278166,
,Dóczi Lajos,2890,Tata,Lajos utca 91,+36-83-341318,
,Hayek Márkus,2890,Tata,Dobozi utca 41,+36-84-366790,
,Márkus Alfréd,2800,Tatabánya,Toldy Ferenc utca 135,+36-85-142696,
,Somló József,2800,Tatabánya,Lõrinc pap tér 139,+36-87-612716,
,Domán Jenõ,2800,Tatabánya,Ajtósi Dürer sor 36,+36-88-781247,
,Hazai Hugó,2800,Tatabánya,Dohány utca 31,+36-89-540399,
,Heilbrun Jakab,4243,Téglás,Dohnányi Ernõ utca 124,+36-90-635669,
,Márkus Imre,4243,Téglás,Tolnai Lajos utca 112,+36-91-818663,
,Sonnenschein Éliás,4243,Téglás,Lövölde tér 80,+36-92-466753,
,Domán Sándor,4243,Téglás,Laky Adolf utca 112,+36-93-214771,
,Donáth Lipót,9100,Tét,Lehel utca 51,+36-94-753591,
,Marton Ernõ,9100,Tét,Tóth Árpád sétány 121,+36-95-759530,
,Sonnenschein Mose,9100,Tét,Ludovika tér 43,+36-96-345272,
,Heilprin Angelo,9100,Tét,Dologház utca 34,+36-99-260539,
,Dormándi László,4066,Tiszacsege,Akadémia utca 44,+36-20-539156,
,Mattersdorf Joab,4066,Tiszacsege,Tömõ utca 7,+36-21-650202,
,Sonnenschein Salomon,4066,Tiszacsege,Lujza utca 87,+36-22-710723,
,Heilprin Luis,4066,Tiszacsege,Donáti utca 102,+36-23-127098,
,Matzel Aser,5430,Tiszaföldvár,Törökbecse utca 103,+36-24-728748,
,Heimann József,5430,Tiszaföldvár,Dorottya utca 80,+36-25-636177,
,Drexler Miksa,5430,Tiszaföldvár,Lendvay utca 20,+36-26-181215,
,Spiegel Ármin,5430,Tiszaföldvár,Luther utca 62,+36-27-690674,
,Heller Cevi Hirsch,5350,Tiszafüred,Dózsa György tér 76,+36-28-741525,
,Spiegler Gyula Sámuel,5350,Tiszafüred,Madách Imre tér 61,+36-29-789598,
,Mauksch Mór,5350,Tiszafüred,Törökvész út 89,+36-30-836550,
,Drucker Géza,5350,Tiszafüred,Lengyel sétány 27,+36-31-576592,
,Heller Ödön,6060,Tiszakécske,Dózsa György út 20,+36-32-633825,
,Dukesz Izsák Wolf,6060,Tiszakécske,Leonardo da Vinci utca 54,+36-33-111754,
,Mautner Eduard,6060,Tiszakécske,Trefort utca 75,+36-34-187732,
,Spielberger Leó,6060,Tiszakécske,Madách Imre út 80,+36-35-463387,
,Maybaum Siegmund,4450,Tiszalök,Tüköry utca 35,+36-36-672144,
,Heltai Manó,4450,Tiszalök,Drégelyvár utca 64,+36-37-376187,
,Dukla Izsák Hálévy,4450,Tiszalök,Limanova tér 121,+36-40-852886,
,Spielberger Mór,4450,Tiszalök,Magdolna utca 118,+36-42-892651,
,Spielmann Zsigmond,3580,Tiszaújváros,Magyar utca 11,+36-44-396543,
,Medgyes László,3580,Tiszaújváros,Úri utca 28,+36-45-133693,
,Hercka Halévi,3580,Tiszaújváros,Dugonics utca 136,+36-46-852755,
,Duschek Jakab,3580,Tiszaújváros,Lippa utca 18,+36-47-469526,
,Megyeri-Krausz Ábrahám,4440,Tiszavasvári,Uzsoki utca 95,+36-48-188945,
,Spira Cevi Elimelech,4440,Tiszavasvári,Magyarok Nagyasszonya tér 31,+36-49-699288,
,Duschinsky Dov Ber,4440,Tiszavasvári,Liszt Ferenc tér 74,+36-50-149830,
,Herczel Fülöp,4440,Tiszavasvári,Dunakorzó 122,+36-51-457476,
,Herczog Jakab,3910,Tokaj,Duna-sor 51,+36-52-871047,
,Spira Cevi Hirsch,3910,Tokaj,Március 15. tér 73,+36-53-580601,
,Megyeri-Krausz Lajos,3910,Tokaj,Üllõi út 15,+36-54-252594,
,Duschinsky József Cevi,3910,Tokaj,Logodi utca 21,+36-55-735168,
,Meisel Binjamin Zeil,7130,Tolna,Váci út 113,+36-56-770901,
,Hermann Adolf,7130,Tolna,Edison tér 78,+36-57-853529,
,Spira Jakab,7130,Tolna,Marek József utca 30,+36-59-244673,
,Duytsch Christian Salamon,7130,Tolna,Lokomotív utca 106,+36-60-332890,
,Eckfeld Baruch,6422,Tompa,Losonci tér 121,+36-61-604966,
,Spira Lázár,6422,Tompa,Margit körút 60,+36-62-578844,
,Herskovits Mózes,6422,Tompa,Egér út 132,+36-63-291831,
,Meislis Alexander,6422,Tompa,Váci utca 40,+36-66-134740,
,Spira Salamon,5940,Tótkomlós,Mária utca 128,+36-68-515242,
,Meitner László,5940,Tótkomlós,Vadász utca 140,+36-69-630042,
,Hertz Emánuel,5940,Tótkomlós,Egressy út 53,+36-70-332391,
,Eckstein Eliezer,5940,Tótkomlós,Losonci utca 41,+36-72-415362,
,Edelmann Menyhért,2316,Tököl,Lovag utca 88,+36-73-803514,
,Spira Salamon,2316,Tököl,Máriaremetei út 29,+36-74-650785,
,Mendel Menáchem Jakob József,2316,Tököl,Vajda Péter utca 79,+36-75-452281,
,Hertzka Károly,2316,Tököl,Elnök utca 98,+36-76-305427,
,Messinger Simon,2045,Törökbálint,Vajdahunyad utca 65,+36-77-706168,
,Hertzka Tivadar,2045,Törökbálint,Eötvös utca 48,+36-78-522304,
,Edelstein Bertalan,2045,Törökbálint,Lovas út 14,+36-79-509886,
,Spitz Áron Halévi,2045,Törökbálint,Markó utca 27,+36-80-640746,
,Mihály Rezsõ,5200,Törökszentmiklós,Vajkay utca 80,+36-82-843204,
,Herz  Miksa,5200,Törökszentmiklós,Erzsébet királyné útja 19,+36-83-506053,
,Egger Dávid,5200,Törökszentmiklós,Lovassy László utca 121,+36-84-405191,
,Spitz Izsák,5200,Törökszentmiklós,Márkus Emília utca 50,+36-85-611482,
,Spitz Jechiel Michael,2194,Tura,Márton Áron tér 30,+36-87-284944,
,Miller Simon,2194,Tura,Városház tér 55,+36-88-533297,
,Herz Dávid,2194,Tura,Erzsébet körút 128,+36-89-141628,
,Ehrenfeld Jesája,2194,Tura,Ludovika tér 43,+36-90-326903,
,Spitz Jicchok Halévi,5420,Túrkeve,Mátyás király tér 3,+36-91-438712,
,Herz Zsigmond,5420,Túrkeve,Erzsébet tér 42,+36-92-178770,
,Miskolczi Henrik,5420,Túrkeve,Városligeti fasor 50,+36-93-376887,
,Ehrenfeld Náthán,5420,Túrkeve,Lujza utca 87,+36-94-694276,
,Herzka Ármin,4244,Újfehértó,Falk Miksa utca 39,+36-95-270776,
,Spitz Meir,4244,Újfehértó,Mátyás király út 85,+36-96-778697,
,Ehrenfeld Sámuel,4244,Újfehértó,Luther utca 62,+36-99-104976,
,Mittelmann Bernát,4244,Újfehértó,Vas utca 120,+36-20-639872,
,Molnár Antal,2367,Újhartyán,Vásár utca 65,+36-21-399637,
,Herzka Zsigmond,2367,Újhartyán,Fecske utca 44,+36-22-169301,
,Spitz Móritz,2367,Újhartyán,Mátyás tér 115,+36-23-650766,
,Ehrenfeld Saul,2367,Újhartyán,Lázár utca 57,+36-24-173577,
,Spitz Mózes,5661,Újkígyós,Mecset utca 93,+36-25-614881,
,Herzog Manó,5661,Újkígyós,Fehér Sas tér 6,+36-26-431120,
,Molnár Ernõ,5661,Újkígyós,Vasvári Pál utca 32,+36-27-366064,
,Ehrenhal Aron,5661,Újkígyós,Légszesz utca 91,+36-28-175148,
,Ehrenreich Izsák,5052,Újszász,Lónyay utca 45,+36-29-491391,
,Molnár Gyuláné,5052,Újszász,Vay Ádám utca 38,+36-30-208139,
,Herzog Mór Lipót,5052,Újszász,Fehérvári út 46,+36-31-845917,
,Spitzer Benjamin Salomon,5052,Újszász,Ménesi út 71,+36-32-261624,
,Heves Kornél,2225,Üllõ,Felsõ erdõsor 11,+36-33-257470,
,Spitzer Benjamin Salomon,2225,Üllõ,Mérleg utca 96,+36-34-650080,
,Ehrenreich Lajos,2225,Üllõ,Lósy Imre utca 10,+36-35-264840,
,Molnár Jakab,2225,Üllõ,Veres Pálné utca 3,+36-36-692540,
,Spitzer Emánuel,2600,Vác,Mester utca 38,+36-37-642189,
,Ehrenreich Sámuel,2600,Vác,Lóvásár utca 109,+36-40-106586,
,Morlander Mór,2600,Vác,Verseny utca 19,+36-42-823880,
,Heves Vilmos,2600,Vác,Ferenciek tere 14,+36-44-417063,
,Ehrenreich Sámuel,4562,Vaja,Lövölde tér 80,+36-45-758560,
,Spitzer Frederic,4562,Vaja,Mészáros utca 85,+36-46-494223,
,Hevesi Ferenc,4562,Vaja,Ferihegyi repülõtérre vezetõ út 130,+36-47-561817,
,Moskovits Jakab,4562,Vaja,Víg utca 62,+36-48-163215,
,Spitzer Henrik,4287,Vámospércs,Mexikói út 14,+36-49-892089,
,Hexner Béla,4287,Vámospércs,Ferihegyi út 15,+36-50-220876,
,Moskovitz Cháim Mózes,4287,Vámospércs,Vigadó tér 59,+36-51-691517,
,Ehrentheil Móric,4287,Vámospércs,Lõrinc pap tér 139,+36-52-208294,
,Spitzer Ignác,8100,Várpalota,Miklós tér 38,+36-53-710709,
,Ehrentreu Heinrich,8100,Várpalota,Madách Imre tér 61,+36-54-505593,
,Mosonyi Károly,8100,Várpalota,Vigyázó Ferenc utca 90,+36-55-677740,
,Hexner Ervin Pál,8100,Várpalota,Festetics György utca 91,+36-56-786007,
,Spitzer József,4800,Vásárosnamény,Mikszáth Kálmán tér 17,+36-57-498496,
,Hexner Gyula,4800,Vásárosnamény,Fiumei út 118,+36-59-732270,
,Ehrlich G. Gusztáv,4800,Vásárosnamény,Madách Imre út 80,+36-60-700201,
,Mosonyi-Pfeiffer Hellmann,4800,Vásárosnamény,Villám utca 51,+36-61-542402,
,Hirémy-Hirscl Adolf,9800,Vasvár,Flórián tér 48,+36-62-235007,
,Mund János,9800,Vasvár,Villányi út 132,+36-63-363031,
,Spitzer Leo ,9800,Vasvár,Mogyoródi út 117,+36-66-559707,
,Ehrlich Jakab,9800,Vasvár,Magdolna utca 118,+36-68-705305,
,Eibenschütz Mordechai,2220,Vecsés,Magyar utca 11,+36-69-360114,
,Munk Adolf,2220,Vecsés,Visi Imre utca 141,+36-70-786724,
,Hirsch Márkus,2220,Vecsés,Fõ tér 21,+36-72-392092,
,Spitzer Sámuel,2220,Vecsés,Mókus utca 141,+36-73-314822,
,Hirsch Nelli,2481,Velence,Fõ tér 52,+36-74-154417,
,Munkácsi Ernõ,2481,Velence,Vörösmarty tér 112,+36-75-557103,
,Eibenschütz Riza,2481,Velence,Magyarok Nagyasszonya tér 31,+36-76-568483,
,Stauber József,2481,Velence,Molnár Ferenc tér 89,+36-77-846065,
,Müller Frigyes,9751,Vép,Vörösmarty utca 100,+36-78-210854,
,Eichner Soma,9751,Vép,Marek József utca 30,+36-79-674470,
,Stein Artur,9751,Vép,Molnár utca 108,+36-80-356956,
,Hirsch Ödön,9751,Vép,Fõ tér 74,+36-82-458942,
,Hirschl Mózes,2112,Veresegyház,Fõ út 44,+36-83-382628,
,Einhorn Ábrahám Cháim,2112,Veresegyház,Margit körút 60,+36-84-234188,
,Stein Mayer Miksa,2112,Veresegyház,Móra Ferenc utca 95,+36-85-684707,
,Müller Gabriel,2112,Veresegyház,Vörösvári út 10,+36-87-692949,
,Eisenberger Géza,3351,Verpelét,Markó utca 27,+36-88-236258,
,Müller Nátán,3351,Verpelét,Weiner Leó utca 24,+36-89-638144,
,Hirschler Ignác,3351,Verpelét,Fõvám tér 75,+36-90-312193,
,Steinberg Sámuel,3351,Verpelét,Móricz Zsigmond körtér 131,+36-91-778062,
,Müller Ori,8200,Veszprém,Wesselényi utca 57,+36-92-768813,
,Hoffer Ármin,8200,Veszprém,Frankel Leó út 11,+36-93-266377,
,Steinberger Lajos,8200,Veszprém,Mosonyi utca 100,+36-94-479138,
,Eisenstadt Méir,8200,Veszprém,Mecset utca 93,+36-95-711744,
,Müller Vilmos,5530,Vésztõ,Zichy Géza utca 123,+36-96-226398,
,Eisenstadt Méir ben Izsák,5530,Vésztõ,Mester utca 38,+36-99-193898,
,Hoffmann Dávid,5530,Vésztõ,Futó utca 89,+36-20-882981,
,Steiner Fülöp,5530,Vésztõ,Mozsár utca 22,+36-21-394605,
,Müller Vilmos,7773,Villány,Zichy Jenõ utca 94,+36-22-390370,
,Steiner Gyula,7773,Villány,Munkácsy Mihály utca 126,+36-23-243400,
,Hoffmann Ilona,7773,Villány,Fûrész utca 103,+36-24-248343,
,Eisenstadt Mózes ben Izsák,7773,Villány,Mexikói út 14,+36-25-655133,
,Hoffmann Mór,2025,Visegrád,Füvészkert utca 135,+36-26-218859,
,Eisenstadt Simon,2025,Visegrád,Miklós tér 38,+36-27-377234,
,Steiner Ignác,2025,Visegrád,Munkás utca 117,+36-28-893141,
,Münz József Izsák,2025,Visegrád,Zoltán utca 97,+36-29-101054,
,Hoffmann Móse József,4625,Záhony,Gaál Mózes utca 84,+36-30-419999,
,Eisenstatt Juda Léb,4625,Záhony,Mikszáth Kálmán tér 17,+36-31-667031,
,Steiner Jesája,4625,Záhony,Murányi utca 29,+36-32-645335,
,Münz Mózes,4625,Záhony,Zrínyi utca 49,+36-33-361198,
,Steiner Márkus,8900,Zalaegerszeg,Múzeum utca 122,+36-34-233598,
,Eisenstatt Majer,8900,Zalaegerszeg,Mogyoródi út 117,+36-35-748319,
,Nádai Gyula,8900,Zalaegerszeg,Zugligeti út 64,+36-36-531375,
,Hoffmann Mózes Dávid,8900,Zalaegerszeg,Garay tér 99,+36-37-848962,
,Nagel Arnold,8749,Zalakaros,Ajtósi Dürer sor 36,+36-40-116852,
,Steiner Simon,8749,Zalakaros,Muzsikus cigányok parkja 129,+36-42-441147,
,Holitscher Áron,8749,Zalakaros,Garay utca 114,+36-44-403410,
,Eleazár ,8749,Zalakaros,Molnár Ferenc tér 89,+36-45-405957,
,Nagy Béla,8999,Zalalövõ,Akácfa utca 120,+36-46-189291,
,Steiner Vilmos,8999,Zalalövõ,Nádor utca 62,+36-47-631031,
,Holitscher Farkas,8999,Zalalövõ,Garibaldi utca 68,+36-48-108285,
,Ellenberger Henrik,8999,Zalalövõ,Molnár utca 108,+36-49-227339,
,Holitscher Fülöp,8790,Zalaszentgrót,Gát utca 40,+36-50-875288,
,Ellenbogen Ignác,8790,Zalaszentgrót,Mosonyi utca 100,+36-51-162122,
,Steinhart Akiba,8790,Zalaszentgrót,Nagy Diófa utca 123,+36-52-289852,
,Hollander Márk,8621,Zamárdi,Gázláng utca 65,+36-53-825567,
,Steinherz Jakab,8621,Zamárdi,Nagy Fuvaros utca 99,+36-54-253550,
,Nagy Sándor,8621,Zamárdi,Alföldi utca 97,+36-55-671881,
,Emõdi Aladár,8621,Zamárdi,Mozsár utca 22,+36-56-423079,
,Stella József,8420,Zirc,Nagy Ignác utca 55,+36-57-724281,
,Horovitz József,8420,Zirc,Gizella út 69,+36-59-805557,
,Nagy Sándor,8420,Zirc,Alkotás utca 75,+36-60-892593,
,Endrei Gerzson,8420,Zirc,Munkácsy Mihály utca 126,+36-61-809450,
,Naményi Lajos,2072,Zsámbék,Alkotmány utca 40,+36-62-270251,
,Endrei Simon Henrik,2072,Zsámbék,Munkás utca 117,+36-63-410643,
,Stener Miksa Dávid,2072,Zsámbék,Nagy Lajos király útja 73,+36-66-467196,
,Horovitz Lipót Lázár,2072,Zsámbék,Golgota út 97,+36-68-683220,
,Caratch kft.,6087,Dunavecse,Révay köz 22,3683318383,37526429238
,Netelectra kft.,6087,Dunavecse,Bécsi utca 2,3684591392,68153232442
,Reelectra kft.,6087,Dunavecse,Kis Stáció utca 2,3685282674,02853880122
,The Car Group kft.,6087,Dunavecse,Szabadság tér 86,3687229652,18962042135
,Carer kft.,3780,Edelény,Kisfaludy utca 131,3688719462,45100831135
,Cardecu kft.,3780,Edelény,Révay utca 50,3689345179,17344333325
,Wowstep kft.,3780,Edelény,Bécsi út 50,3690725167,50759170143
,Steploop kft.,3780,Edelény,Béla király út 8,3691673415,97516440426
,Carceag kft.,3780,Edelény,Szabó Ervin tér 120,3692896935,91506797141
,Titanicpower kft.,3300,Eger,Kiskörút 74,3693657493,00456803332
,Leaderhigh kft.,3300,Eger,Belgrád rakpart 77,3694755920,34566488431
,Funvita kft.,3300,Eger,Alpár utca 115,3695524705,69103261440
,Surfacefashion kft.,3300,Eger,Szabó József utca 112,3696276731,92805051435
,Availgold kft.,3300,Eger,Róna utca 68,3699881891,10735899243
,Meelite kft.,5742,Elek,Kiss Ernõ utca 74,3620415932,04886879428
,Firstwiz kft.,5742,Elek,Békési utca 57,3621673763,23897108534
,Caromni kft.,5742,Elek,Benczúr köz 141,3622395643,91315557435
,Cafesea kft.,5742,Elek,Szalay utca 139,3623278373,25510850335
,Cafejar kft.,5742,Elek,Rózsa utca 4,3624264393,92196841238
,Bestofstep kft.,3432,Emõd,Százados út 114,3625312947,63537994131
,Softdude kft.,3432,Emõd,Benczúr utca 4,3626579405,07195987427
,Stephq kft.,3432,Emõd,Béla király út 8,3627230330,88092139544
,Rreget kft.,3432,Emõd,Alpár utca 115,3628608899,63531826436
,Carroch kft.,3432,Emõd,Kiss János altábornagy utca 93,3629181415,19819820330
,Ranchsoft kft.,3860,Encs,Benyovszky Móric utca 31,3630136670,00193441524
,Trycup kft.,3860,Encs,Százház utca 118,3631857293,93421311524
,Herowild kft.,3860,Encs,Kiss József utca 54,3632410250,72935455434
,Nextwavefashion kft.,3860,Encs,Rózsák tere 104,3633208484,50615513126
,Hugecake kft.,8130,Enying,Rökk Szilárd utca 43,3634367980,61239449127
,Primalteam kft.,8130,Enying,Széchenyi István tér 109,3635357855,88520005435
,Dayneo kft.,8130,Enying,Klauzál tér 7,3636326146,22431547540
,Pitchlook kft.,8130,Enying,Bérkocsis utca 17,3637370566,31538532128
,Stepegg kft.,8130,Enying,Bíró Lajos utca 127,3640461453,93964274422
,Cafefire kft.,2451,Ercsi,Klauzál utca 109,3642232160,73684183236
,Cafemirror kft.,2451,Ercsi,Sajó utca 90,3644217520,96405921436
,Enginecafe kft.,2451,Ercsi,Bókay János utca 104,3645888537,52646098536
,Woodcell kft.,2451,Ercsi,Berzsenyi utca 121,3646657050,09464584140
,Sweetwiki kft.,2451,Ercsi,Széchenyi tér 79,3647623882,34053539430
,Telesweet kft.,2030,Érd,Salgótarjáni utca 56,3648682759,70888625338
,Cabinsoft kft.,2030,Érd,Cházár András utca 141,3649857452,49782585536
,Softjunky kft.,2030,Érd,Széchenyi utca 19,3650178314,72786402344
,Goldalpha kft.,2030,Érd,Bethlen Gábor tér 48,3651809139,14733246130
,Timeneo kft.,2030,Érd,Kmety György utca 95,3652563659,71910992427
,Safetyvita kft.,2500,Esztergom,Szegfû utca 105,3653141251,53366878533
,Morenova kft.,2500,Esztergom,Ciprus utca 42,3654469041,06589042425
,Winnerelite kft.,2500,Esztergom,Kodály körönd 134,3655535497,23251489528
,Novagenius kft.,2500,Esztergom,Salétrom utca 82,3656702483,58464988139
,Maximateam kft.,2500,Esztergom,Bethlen Gábor utca 79,3657642939,99206367131
,Caraipi kft.,5231,Fegyvernek,Bezerédj utca 115,3659209372,11454630437
,Woodtap kft.,5231,Fegyvernek,Kolosy tér 23,3660122070,99486734227
,Electra kft.,5231,Fegyvernek,Sas utca 108,3661527848,62443339128
,Nuelectra kft.,5231,Fegyvernek,Széher út 113,3662594306,53701372333
,Targetwood kft.,5231,Fegyvernek,Clark Ádám tér 115,3663100472,65916030225
,Hubwood kft.,4900,Fehérgyarmat,Korányi Sándor utca 49,3666111946,43210264142
,Woodoffers kft.,4900,Fehérgyarmat,Székely Bertalan utca 98,3668686126,69767144244
,Electraall kft.,4900,Fehérgyarmat,Scheiber Sándor utca 116,3669485385,87180369133
,Woodrace kft.,4900,Fehérgyarmat,Bihari János utca 13,3670244658,41453797438
,Zippyhigh kft.,4900,Fehérgyarmat,Columbus utca 27,3672791171,31193399231
,Vipever kft.,3561,Felsõzsolca,Korong utca 82,3673706965,40623368135
,Vitaprofessional kft.,3561,Felsõzsolca,Bíró Lajos utca 127,3674517353,85261394530
,Joyprofessional kft.,3561,Felsõzsolca,Somogyi Béla utca 95,3675630225,97906009139
,Rightelite kft.,3561,Felsõzsolca,Székely Mihály utca 93,3676572932,50034082444
,Onlynova kft.,3561,Felsõzsolca,Csengery utca 11,3677599641,49948417325
,Royalprimary kft.,9431,Fertõd,Kós Károly tér 124,3678512965,04707125122

